id,date,status,text,photo,parti
910048009340898,2019-05-22,Inactive,"🌍 Il est temps de prendre soin de notre planète, les citoyen.ne.s le disent dans la rue toutes les semaines. Et il n'est pas trop tard pour agir 💪  Le 26 mai, soutenez Ecolo 🌱🗳  👱‍♂️ Jean-Marc Nollet, 1e à la Chambre sur la liste du Hainaut 🌱  #JeVoteEcolo #AuCoeurDuChangement 💚",,ecolo
576217206234245,2019-05-22,Inactive,"🔟 TOP 10 des façons de financer ton départ dans la vie 🔟  🎓 Besoin d'un coup de pouce pour pouvoir suivre des études ? 🚀 Envie de construire ton propre projet professionnel ?  ⌚️ Besoin de temps pour choisir ta carrière ?  Aujourd'hui, si tu n'as pas la chance de pouvoir te faire aider financièrement par tes proches, tu galères... 💸  Ecolo soutient un revenu de base de 460€ pour pouvoir te lancer sereinement dans la vie 🌱  Découvrez toutes nos propositions sur l'emploi ici : https://ecolo.be/emploi-travail-et-revenus/",https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/61217601_576217226234243_7392221354499506176_n.jpg?_nc_cat=106&_nc_ohc=6d2j8kppO5sAX8xSpRb&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=b0ea7b67780ec71b0ce7974af27073f1&oe=5E9AB8B2,ecolo
2368437290058632,2019-05-22,Inactive,"Les politiques, c'est tous des vieux, hommes, blancs, de +50 ans ? Et si on changeait cela, et qu'on envoyait + de gens comme vous et nous au Parlement ? 🙅🏻‍♀️🙅🏽‍♂️Valentine Place, Mehdi Bouzalgha, Michael Klütgens, Margaux De Ré , Hicham Talhi, Julie Chanson, Quentin Dumont, Sofia Seddouk, Rajae Maouane, Clément Rey, Cloé Devalckeneer, Marie Lecocq, Basile Desgain , Khalid Hamdaoui et Lucien Standaert s'y engagent !  🙌  Soutenez-les, partagez la vidéo 🚀  La meilleure façon d'avoir de la diversité dans les Parlements, c'est d'en avoir sur les listes 💪  🙋🏾‍♀️ Découvrez nos candidat.e.s jeunes sur : https://ecolo.be/candidats/",,ecolo
756896908046017,2019-05-22,Inactive,"Nos enfants ne doivent pas payer notre inaction ! 👦 📣 ""Je me demande pourquoi on envoie au Parlement ceux qui ont tout intérêt à ce que rien ne change. L'Europe de l'austérité, du repli sur soi, des énergies fossiles, cette Europe là ne me fait pas rêver. Un nouveau modèle européen doit émerger, qui porte en son coeur l'avenir de la planète et des habitants. "" 🌍  🧑🏻 Saskia Bricmont, 2ème sur la liste Europe  Pour suivre sa campagne 👉 www.saskiabricmont.eu 👉 https://www.instagram.com/bricmontsaskia/  Découvre notre projet pour l'Union européenne 🇪🇺 👉 https://vote.europeangreens.eu/fr/priorities  #JeVoteEcolo 🌱 #AuCoeurDuChangement 💚",,ecolo
1103635356486951,2019-05-20,Inactive,"🔟 TOP 10 des façons de financer ton départ dans la vie 🔟  🎓 Besoin d'un coup de pouce pour pouvoir suivre des études ? 🚀 Envie de construire ton propre projet professionnel ?  ⌚️ Besoin de temps pour choisir ta carrière ?  Aujourd'hui, si tu n'as pas la chance de pouvoir te faire aider financièrement par tes proches, tu galères... 💸  Ecolo soutient un revenu de base de 460€ pour pouvoir te lancer sereinement dans la vie 🌱  Découvrez toutes nos propositions sur l'emploi ici : https://ecolo.be/emploi-travail-et-revenus/",https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/61237947_1103635383153615_910487892285980672_n.jpg?_nc_cat=109&_nc_ohc=PjWibUXNswIAX-4ZwYu&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=4f48190012b3a11c278741c0dd2eb92a&oe=5ED42451,ecolo
207674050115758,2019-05-20,Inactive,"C'est le blocus, t'as pas le temps de réviser le fonctionnement de la Belgique pour les élections de ce dimanche ? Voici un super copion pour t'y retrouver 👇  Et puis, pour le contenu, jette un oeil à notre programme 🌱 https://ecolo.be/programme2019/  #JeVoteEcolo #AuCoeurDuChangement 💚",,ecolo
654388211700621,2019-05-20,Inactive,"🚎 Pouvoir utiliser les transports en commun en toute liberté, pour une alternative efficace, moins chère et plus respectueuse de l'environnement 🌿  Découvrez toutes nos propositions mobilité 🚃 👉 https://ecolo.be/mobilite/",https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/59203952_10156505737342362_4885648079430090752_n.png?_nc_cat=104&_nc_ohc=fXZCD9abjDEAX-8ET6F&_nc_ht=scontent.fgva1-1.fna&oh=8a613a320a810eb22bc56ffd7df1d677&oe=5E8E836E,ecolo
2361697133888289,2019-05-20,Inactive,"🔟 TOP 10 des façons de financer ton départ dans la vie 🔟  🎓 Besoin d'un coup de pouce pour pouvoir suivre des études ? 🚀 Envie de construire ton propre projet professionnel ?  ⌚️ Besoin de temps pour choisir ta carrière ?  Aujourd'hui, si tu n'as pas la chance de pouvoir te faire aider financièrement par tes proches, tu galères... 💸  Ecolo propose un revenu de base de 460€ pour pouvoir te lancer sereinement dans la vie 🌱  Découvrez toutes nos propositions sur l'emploi ici : https://ecolo.be/emploi-travail-et-revenus/",https://scontent.fgva1-1.fna.fbcdn.net/v/t39.16868-6/s600x600/61105910_2361697190554950_1056213873486462976_n.jpg?_nc_cat=108&_nc_ohc=V6MKy5FJzDQAX-r8K6v&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=6587674a95664ea3f33acf0a76acd6f2&oe=5EA6177B,ecolo
912431539088952,2019-05-20,Inactive,"Une de ces deux visions de l’agriculture donne + envie que l’autre, vous ne trouvez pas ? Pour une agriculture respectueuse de la planète 🌍 et de la santé 💊 des citoyen.ne.s.  👩🏽‍🌾 Nous proposons d’interdire progressivement l'usage de tout pesticide en Belgique, en priorité ceux qui contiennent des perturbateurs endocriniens 😷  Découvrez toutes nos propositions sur l'agriculture 🌽 👉 https://ecolo.be/alimentation/  👩🏼 Une thématique chère à Sarah Schlitz, 1e à la Chambre sur la liste liégeoise    #JeVoteEcolo 🌱 #AuCoeurDuChangement 💚",https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/60764566_10156548727462362_1837641438796447744_n.jpg?_nc_cat=103&_nc_ohc=VaKBGOUHS0gAX-F2EgR&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=0a397c1e12705686cd75b52ca190cd83&oe=5E9E099E,ecolo
329596777657933,2019-05-20,Inactive,"📢 Manifs pour le climat, manifs contre le racisme, mouvement des gilets jaunes… 2018 et 2019 sont les années de la mobilisation ✊ Vous aussi, vous voulez que les revendications du terrain arrivent dans les Parlements ?  Découvrez nos candidat.e.s engagé.e.s au coeur du changement 💚 👩 Sarah Schlitz, 1ère sur la liste fédérale Ecolo 🌱 pour Liège 👱‍♂ Simon Moutquin, 1er sur la liste fédérale Ecolo 🌱 pour le Brabant-Wallon",,ecolo
2451703894882105,2019-05-20,Inactive,"📆 Le 26 mai, c’est les élections européennes, fédérales et régionales 🗳 On votera donc 3x. Tu le savais ?   Voilà comment ça va se passer 👇  Notre programme 🌱 https://ecolo.be/programme2019/ #JeVoteEcolo #AuCoeurDuChangement 💚",,ecolo
366486067329349,2019-05-20,Inactive,"😢 Une grande partie des gens, aujourd'hui, ne posent plus leurs choix en fonction de ce dont ils ont besoin, ils le font pour des questions financières 💵 Vous ne pensez pas ?  🏡 Un kot ou un appartement médicalisé ? 🚌 Un abonnement transports en commun ou un taxi social ? 🤝 Besoin d'aide pour les examens ou pour un traitement médical à domicile ? L'autonomie nous touche toutes et tous au cours de notre vie.  Découvrez nos propositions sur la pension et les personnes âgées 👴🏽 👉 https://ecolo.be/pension-et-vieillissement/",,ecolo
400950110750447,2019-05-20,Inactive,"Les citoyen.ne.s l'ont montré, ils sont du côté des solutions :  🏡 Offrir un toit aux migrants pour une vie + décente  🌎 Défendre l'avenir de la planète pour nos enfants 🤝 Réclamer des conditions sociales meilleures pour celles et ceux que la société laisse au bord du chemin  Les politiques doivent maintenant prendre le relais, et agir pour le bien commun 💪  Notre programme pour étendre les solidarités 🌱 👉 https://ecolo.be/etendre-les-solidarites/  👩🏽 Zakia Khattabi Abtoy, tête de liste bruxelloise à la Chambre",,ecolo
499512010587471,2019-05-20,Inactive,"Les élèves sont-ils vraiment tous égaux à l'école ? 🏫  Proposition 🌱 Assurer la gratuité totale du matériel et des activités extra-scolaires 🎒  Découvrez toutes nos propositions sur l'enseignement 👨🏾‍🏫 👉 https://ecolo.be/enseignement/  🧑🏾 Barbara Trachte, 2ème à la Région bruxelloise   #JeVoteEcolo 🌱 #AuCoeurDuChangement 💚",https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/59709938_10156522248532362_4408045641645686784_n.jpg?_nc_cat=111&_nc_ohc=uRAlfuYRIjcAX_xaRzK&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=119ac9835d5fa206f73de83ac7aaed3e&oe=5E939125,ecolo
842648616089942,2019-05-20,Inactive,"Mais aussi supprimer l’ensemble des centres fermés pour demandeurs d’asile 🙅🏽‍♀ en les remplaçant par des centres d’accueil 🏡  👩🏼 Une thématique chère à Marie-Colline Leroy Van Moer, 2e à la Chambre pour le Hainaut  Découvrez toutes nos propositions pour une société plus ouverte 🌱 👉 https://ecolo.be/migration/  #JeVoteEcolo #AuCoeurDuChangement 💚",https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/60559717_10156534392787362_5128172203891752960_n.jpg?_nc_cat=108&_nc_ohc=tEdUmi0vAMoAX8tjY2h&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=edef0b502f3a61b5f6162dbba20bdff4&oe=5E9054EF,ecolo
297369504483863,2019-05-20,Inactive,"Nous avons tou.te.s un passé, une histoire 🤝 Mais ce qui nous rassemble est + fort que ce qui nous divise.  🗳 Le 26 mai prochain, il faudra choisir entre deux visions du monde : 🌿 l'espoir, l'ouverture et la solidarité, ou ◼ la peur, l'exclusion et l'individualisme.  Soutenez une Belgique réconciliée 🇧🇪 #AuCoeurDuChangement 💚 #JeVoteEcolo 🌱",,ecolo
376655756391272,2019-05-20,Inactive,"🌍 Il est temps de prendre soin de notre planète, les citoyen.ne.s le disent dans la rue toutes les semaines. Et il n'est pas trop tard pour agir 💪  Le 26 mai, soutenez Ecolo 🌱🗳  👱‍♂️ Jean-Marc Nollet, 1e à la Chambre sur la liste du Hainaut 🌱  #JeVoteEcolo #AuCoeurDuChangement 💚",,ecolo
2665191436887247,2019-05-20,Inactive,"Les circuits courts c'est : 👩🏻‍🌾 - d'intermédiaires, donc un meilleur prix pour le producteur et le consommateur 🚚 - de transports, donc - de pollution ↪️ une meilleure traçabilité des produits  👱‍♂️ Une thématique chère à Olivier De Schutter, 3ème sur la liste Europe 🇪🇺  Découvrez la liste complète des candidats ici 🌱 👉 https://ecolo.be/candidats/  ✍️ (cc) Lara The Escape Artist",https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/60182174_10156534038282362_315230125417299968_n.jpg?_nc_cat=104&_nc_ohc=40JormXo6x0AX8vpIlG&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=8422c123acbe17b16647c5d8b7c57acd&oe=5E9BA850,ecolo
541010959761105,2019-05-20,Inactive,"Et ces déchets nous coûtent cher 💸 Ils représentent 250€ par an par personne, rien que pour les emballages des produits 😱 🚮 Chaque belge produit en moyenne 1 kg de déchets ménagers par jour, auquel il faut ajouter jusqu’à 10 kg de déchets industriels quotidiens par habitant, provenant des processus de fabrication 🏭  Proposition 🌱 Soutenir les initiatives qui tendent vers le zéro déchet et qui réduisent l’empreinte écologique  Une thématique chère à 👩🏼 Julie Drossaert, 3ème suppléante à la Région wallonne pour le Brabant Wallon  Découvrez toutes nos propositions sur l'environnement 🦋 👉 https://ecolo.be/environnement/  #JeVoteEcolo 🌱 #AuCoeurDuChangement 💚",https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/60101803_10156521963767362_4466184646836617216_n.jpg?_nc_cat=111&_nc_ohc=3tBDcnNN1i8AX-hwkdk&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=50613b644da3cdb57a4082c688cbbd36&oe=5E9A605E,ecolo
665998567173538,2019-05-20,Inactive,Préservons notre environnement et sa biodiversité 🌿💪 Mettons fin à l’artificialisation de nos territoires 🙅🏽‍♀  Découvrez notre programme environnement au coeur du changement 💚 👉 https://ecolo.be/environnement/,https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/59064497_10156506390602362_5257168295336869888_n.jpg?_nc_cat=101&_nc_ohc=ctLzC_rGkdUAX8bfC92&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=a9f6323a1848952ec5ec886beb21cf47&oe=5EA61E0A,ecolo
901172673548261,2019-05-19,Inactive,"Vous aussi vous pensez qu'une plus grande place doit être laissée à l'art à l'école ? 🏫  Proposition 🌱 Accorder plus de moyens, y compris financiers, aux activités culturelles à l’école 🎨  Découvrez toutes nos propositions sur l'enseignement 👨🏾‍🏫 👉 https://ecolo.be/enseignement/  👩🏽 Une thématique chère à Barbara Trachte, 2e à la Région bruxelloise  #JeVoteEcolo 🌱 #AuCoeurDuChangement 💚",https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/60392711_10156541677057362_8994520262175096832_n.jpg?_nc_cat=107&_nc_ohc=zIw9-326vvEAX-5gDTc&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=c7c5c6b41f1931fa50fd0afc28fbb79b&oe=5E901E1E,ecolo
2338482179773904,2019-05-17,Inactive,"Afin de permettre aux citoyen.ne.s de soumettre un projet au Parlement fédéral 🗳 Et nous n'avons pas attendu pour agir !  👱🏼‍♂ Gilles Vanden Burre , 2ème sur la liste fédérale bruxelloise Ecolo 🌱 a rendu possible le dépôt des initiatives citoyennes au parlement fédéral  👉 https://ecolo.be/feu-vert-pour-les-initiatives-citoyennes-a-la-chambre/  À Etterbeek aussi, un projet sera désormais discuté au conseil communal s'il réunit 750 signatures, grâce à Karim Sheikh Hassan, un échevin Ecolo 🌱  Nos élu.e.s et candidat.e.s au coeur du changement 💚  Découvrez toutes nos propositions sur la bonne gouvernance 🌱 👉 https://ecolo.be/democratie/  #JeVoteEcolo 🌱 #AuCoeurDuChangement 💚",https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/60303448_10156541594267362_8471511576166268928_n.jpg?_nc_cat=109&_nc_ohc=scK4Wje0MN4AX_JR2iX&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=beb3da635ffb19dd924fe3e3b98b25d7&oe=5E938293,ecolo
1064770897046312,2019-05-17,Inactive,"Vous aussi vous pensez que la santé doit être prise en considération dans toutes les politiques menées ? 💊  👩🏼 Une thématique chère à Sarah Schlitz, 1ère à la Chambre sur la liste liégeoise   Découvrez toutes nos propositions santé 🌱 👉 https://ecolo.be/sante/  #JeVoteEcolo 🌱 #AuCoeurDuChangement 💚",https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/60235573_10156538687562362_6449117386078420992_n.png?_nc_cat=103&_nc_ohc=s-H39tt0y7oAX-CxqIU&_nc_ht=scontent.fgva1-1.fna&oh=e3f6b17b922f6c9a4200791abb04b78f&oe=5E9BA7D2,ecolo
579760679212491,2019-05-15,Inactive,"80.000 emplois créés dans les métiers de la transition d'ici 2030 🤩 👱‍♂️ Rodrigue Demeuse, tête de liste à la région Wallonne pour Huy-Waremme, donne une piste pour lutter contre le chômage 💪  Découvrez toutes nos propositions sur l'emploi 🌱  👉 https://ecolo.be/emploi  #JeVoteEcolo #AuCoeurDuChangement 💚",,ecolo
332603827439692,2019-05-14,Inactive,"1 indépendant.e sur 6 vit sous le seuil de pauvreté en Belgique.  ☕ La gérante du petit café du coin 💐 Le fleuriste du bout de la rue 🚕 Votre voisine chauffeure de taxi 🎬 Le fils acteur de votre amie 🥐 Votre boulanger de quartier  Pour beaucoup d’indépendants en Belgique, la vie n’est pas si simple. Et cela doit changer ! 💪  🗳 Le droit à la seconde chance pour les entrepreneur.e.s, la simplification des statuts, la fin de la période de carence, etc. Ecolo est du côté de celles et ceux qui entreprennent.   👱‍♂️ Samuel Cogolati, 2ème à la Chambre sur la liste liégoise   Découvrez nos propositions sur l'entrepreneuriat 🌱  👉 https://ecolo.be/pme-entreprenariat/",,ecolo
304403783826690,2019-05-13,Inactive,"1️⃣ Dans un premier temps, élargir la durée à 8 semaines  2️⃣ Et plaider à terme pour un congé de parentalité, qui permet + d’égalité entre les parents dans la répartition des congés 👩‍👩‍👧‍👦  Découvrez toutes nos propositions sur l'égalité 🌱 👉 https://ecolo.be/egalite/  Un projet porté par 👱🏻‍♂️ Gilles Vanden Burre, 2ème à la Chambre pour la liste bruxelloise  #JeVoteEcolo 🌱 #AuCoeurDuChangement 💚",https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/59981105_10156522325672362_6559778528424886272_n.jpg?_nc_cat=111&_nc_ohc=SVTu5p0Afx8AX9yNyjq&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=7571452c50e9129a114d658d2f14ea91&oe=5EA72AD7,ecolo
385578755632515,2019-05-13,Inactive,"📢 Manifs pour le climat, manifs contre le racisme, mouvement des gilets jaunes… 2018 et 2019 sont les années de la mobilisation ✊ Vous aussi, vous voulez que les revendications du terrain arrivent dans les Parlements ?  Découvrez nos candidat.e.s engagé.e.s au coeur du changement 💚 👩 Sarah Schlitz, 1ère sur la liste fédérale Ecolo 🌱 pour Liège 👱‍♂ Simon Moutquin, 1er sur la liste fédérale Ecolo 🌱 pour le Brabant-Wallon",,ecolo
428581947981214,2019-05-13,Inactive,"Vous aussi vous voulez pouvoir réparer vos appareils plus facilement ? 💪 Pour cela, il faut étendre la durée des garanties sur les produits et services, ainsi qu'augmenter la disponibilité des pièces détachées ⚙  Découvrez toutes nos propositions environnement 🌱 👉 https://ecolo.be/environnement/  👱🏻‍♂️ Philippe Henry, pousse la liste de Liège pour la Région wallonne   #JeVoteEcolo 🌱 #AuCoeurDuChangement 💚",https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/59964565_10156522322927362_1297293656281055232_n.jpg?_nc_cat=111&_nc_ohc=PtcPdO8I9s0AX_WSSeL&_nc_ht=scontent.fgva1-1.fna&_nc_tp=1002&oh=ab3b7774ee70ba5be6fa650b9715af3d&oe=5E94A0AA,ecolo
604543350058941,2019-05-13,Inactive,"📆 Le 26 mai, c’est les élections européennes, fédérales et régionales 🗳 On votera donc 3x. Tu le savais ?   Voilà comment ça va se passer 👇  Notre programme 🌱 https://ecolo.be/programme2019/ #JeVoteEcolo #AuCoeurDuChangement 💚",,ecolo
2270581093010029,2019-05-13,Inactive,"🚎 Pouvoir utiliser les transports en commun en toute liberté, pour une alternative efficace, moins chère et plus respectueuse de l'environnement 🌿  Découvrez toutes nos propositions mobilité 🚃 👉 https://ecolo.be/mobilite/",https://scontent.fgva1-1.fna.fbcdn.net/v/t1.6435-0/s600x600/59203952_10156505737342362_4885648079430090752_n.png?_nc_cat=104&_nc_ohc=fXZCD9abjDEAX-8ET6F&_nc_ht=scontent.fgva1-1.fna&oh=8a613a320a810eb22bc56ffd7df1d677&oe=5E8E836E,ecolo
2321679514788469,2019-05-13,Inactive,"1 objet acheté sur 2 termine à la poubelle... Ça fait mal au portefeuille, et ça fait mal à la planète 💸🌍  Proposition 📱 Adopter une loi interdisant l'obsolescence programmée, étendre la durée des garanties sur les produits et services, et assurer la disponibilité des pièces détachées ⚙️  Découvrez toutes nos propositions pour l'environnement 🌱 👉 https://ecolo.be/environnement/  👱🏻‍♂️ Philippe Henry, pousse la liste de Liège pour la Région wallonne   #JeVoteEcolo 🌱 #AuCoeurDuChangement 💚",,ecolo
2352509824811783,2019-05-11,Inactive,"Nos enfants ne doivent pas payer notre inaction ! 👦 📣 ""Je me demande pourquoi on envoie au Parlement ceux qui ont tout intérêt à ce que rien ne change. L'Europe de l'austérité, du repli sur soi, des énergies fossiles, cette Europe là ne me fait pas rêver. Un nouveau modèle européen doit émerger, qui porte en son coeur l'avenir de la planète et des habitants. "" 🌍  🧑🏻 Saskia Bricmont, 2ème sur la liste Europe  Pour suivre sa campagne 👉 www.saskiabricmont.eu 👉 https://www.instagram.com/bricmontsaskia/  Découvre notre projet pour l'Union européenne 🇪🇺 👉 https://vote.europeangreens.eu/fr/priorities  #JeVoteEcolo 🌱 #AuCoeurDuChangement 💚",,ecolo
